timestamp,value_kwh
2025-12-01T18:30:00+01:00,10.021388
2025-12-01T18:45:00+01:00,6.51712
2025-12-01T19:00:00+01:00,5.73344
2025-12-01T19:15:00+01:00,9.40992
2025-12-01T19:30:00+01:00,10.232
2025-12-01T19:45:00+01:00,10.90496
2025-12-01T20:00:00+01:00,10.00256
2025-12-01T20:15:00+01:00,10.90048
2025-12-01T20:30:00+01:00,10.992
2025-12-01T20:45:00+01:00,10.8176
2025-12-01T21:00:00+01:00,10.33792
2025-12-01T21:15:00+01:00,10.44448
2025-12-01T21:30:00+01:00,10.40736
2025-12-01T21:45:00+01:00,9.6384
2025-12-01T22:00:00+01:00,6.775256
2025-12-01T22:15:00+01:00,9.648104
2025-12-01T22:30:00+01:00,8.86752
2025-12-01T22:45:00+01:00,9.8976
2025-12-01T23:00:00+01:00,10.77056
2025-12-01T23:15:00+01:00,10.30976
2025-12-01T23:30:00+01:00,10.0816
2025-12-01T23:45:00+01:00,10.43808
2025-12-02T00:00:00+01:00,10.72512
2025-12-02T00:15:00+01:00,10.601852
2025-12-02T00:30:00+01:00,10.122948
2025-12-02T00:45:00+01:00,10.23488
2025-12-02T01:00:00+01:00,9.46784
2025-12-02T01:15:00+01:00,8.19392
2025-12-02T01:30:00+01:00,7.97088
2025-12-02T01:45:00+01:00,8.01568
2025-12-02T02:00:00+01:00,9.81568
2025-12-02T02:15:00+01:00,7.576
2025-12-02T02:30:00+01:00,5.33568
2025-12-02T02:45:00+01:00,9.08384
2025-12-02T03:00:00+01:00,10.28
2025-12-02T03:15:00+01:00,9.59552
2025-12-02T03:30:00+01:00,10.30368
2025-12-02T03:45:00+01:00,10.72704
2025-12-02T04:00:00+01:00,10.4791
2025-12-02T04:15:00+01:00,9.9449
2025-12-02T04:30:00+01:00,8.79712
2025-12-02T04:45:00+01:00,9.61632
2025-12-02T05:00:00+01:00,10.280915
2025-12-02T05:15:00+01:00,10.097965
2025-12-02T05:30:00+01:00,10.00384
2025-12-02T05:45:00+01:00,9.44352
2025-12-02T06:00:00+01:00,8.37248
2025-12-02T06:15:00+01:00,7.73952
2025-12-02T06:30:00+01:00,10.06272
2025-12-02T06:45:00+01:00,10.11456
2025-12-02T07:00:00+01:00,10.22848
2025-12-02T07:15:00+01:00,11.01568
2025-12-02T07:30:00+01:00,9.22912
2025-12-02T07:45:00+01:00,10.13472
2025-12-02T08:00:00+01:00,10.26336
2025-12-02T08:15:00+01:00,10.52928
2025-12-02T08:30:00+01:00,10.3648
2025-12-02T08:45:00+01:00,10.3168
2025-12-02T09:00:00+01:00,9.929109
2025-12-02T09:15:00+01:00,9.760491
2025-12-02T09:30:00+01:00,9.50848
2025-12-02T09:45:00+01:00,9.10368
2025-12-02T10:00:00+01:00,8.89088
2025-12-02T10:15:00+01:00,5.60608
2025-12-02T10:30:00+01:00,5.45376
2025-12-02T10:45:00+01:00,8.61536
2025-12-02T11:00:00+01:00,9.955036
2025-12-02T11:15:00+01:00,10.471524
2025-12-02T11:30:00+01:00,10.61248
2025-12-02T11:45:00+01:00,9.43264
2025-12-02T12:00:00+01:00,8.6464
2025-12-02T12:15:00+01:00,10.40256
2025-12-02T12:30:00+01:00,10.22304
2025-12-02T12:45:00+01:00,7.08192
2025-12-02T13:00:00+01:00,10.0976
2025-12-02T13:15:00+01:00,10.04224
2025-12-02T13:30:00+01:00,10.36096
2025-12-02T13:45:00+01:00,10.132264
2025-12-02T14:00:00+01:00,7.525016
2025-12-02T14:15:00+01:00,10.02816
2025-12-02T14:30:00+01:00,9.99136
2025-12-02T14:45:00+01:00,9.83872
2025-12-02T15:00:00+01:00,10.1856
2025-12-02T15:15:00+01:00,9.91264
2025-12-02T15:30:00+01:00,10.432
2025-12-02T15:45:00+01:00,10.4992
2025-12-02T16:00:00+01:00,9.3744
2025-12-02T16:15:00+01:00,9.90144
2025-12-02T16:30:00+01:00,10.06624
2025-12-02T16:45:00+01:00,9.14976
2025-12-02T17:00:00+01:00,9.37184
2025-12-02T17:15:00+01:00,8.8896
2025-12-02T17:30:00+01:00,8.6032
2025-12-02T17:45:00+01:00,9.68416
2025-12-02T18:00:00+01:00,9.22176
2025-12-02T18:15:00+01:00,10.16032
2025-12-02T18:30:00+01:00,10.28992
2025-12-02T18:45:00+01:00,6.2288
2025-12-02T19:00:00+01:00,5.376304
2025-12-02T19:15:00+01:00,10.071793
2025-12-02T19:30:00+01:00,10.053343
2025-12-02T19:45:00+01:00,10.42784
2025-12-02T20:00:00+01:00,9.35008
2025-12-02T20:15:00+01:00,10.4128
2025-12-02T20:30:00+01:00,10.09696
2025-12-02T20:45:00+01:00,9.8224
2025-12-02T21:00:00+01:00,9.63808
2025-12-02T21:15:00+01:00,10.56256
2025-12-02T21:30:00+01:00,10.83392
2025-12-02T21:45:00+01:00,10.64512
2025-12-02T22:00:00+01:00,5.964153
2025-12-02T22:15:00+01:00,8.849287
2025-12-02T22:30:00+01:00,10.28864
2025-12-02T22:45:00+01:00,9.5888
2025-12-02T23:00:00+01:00,9.58912
2025-12-02T23:15:00+01:00,8.6992
2025-12-02T23:30:00+01:00,10.30784
2025-12-02T23:45:00+01:00,10.15232
2025-12-03T00:00:00+01:00,9.19136
2025-12-03T00:15:00+01:00,10.481488
2025-12-03T00:30:00+01:00,10.549232
2025-12-03T00:45:00+01:00,10.44352
2025-12-03T01:00:00+01:00,10.58528
2025-12-03T01:15:00+01:00,9.87392
2025-12-03T01:30:00+01:00,10.44576
2025-12-03T01:45:00+01:00,10.593302
2025-12-03T02:00:00+01:00,10.159338
2025-12-03T02:15:00+01:00,6.16224
2025-12-03T02:30:00+01:00,5.46432
2025-12-03T02:45:00+01:00,9.81312
2025-12-03T03:00:00+01:00,9.7168
2025-12-03T03:15:00+01:00,9.96608
2025-12-03T03:30:00+01:00,8.65024
2025-12-03T03:45:00+01:00,8.54528
2025-12-03T04:00:00+01:00,7.38816
2025-12-03T04:15:00+01:00,9.2992
2025-12-03T04:30:00+01:00,10.47296
2025-12-03T04:45:00+01:00,10.22784
2025-12-03T05:00:00+01:00,9.80128
2025-12-03T05:15:00+01:00,9.28128
2025-12-03T05:30:00+01:00,9.42464
2025-12-03T05:45:00+01:00,9.545626
2025-12-03T06:00:00+01:00,8.700774
2025-12-03T06:15:00+01:00,10.26208
2025-12-03T06:30:00+01:00,10.3408
2025-12-03T06:45:00+01:00,10.24064
2025-12-03T07:00:00+01:00,9.03168
2025-12-03T07:15:00+01:00,9.76256
2025-12-03T07:30:00+01:00,10.55328
2025-12-03T07:45:00+01:00,10.055932
2025-12-03T08:00:00+01:00,9.930948
2025-12-03T08:15:00+01:00,9.70496
2025-12-03T08:30:00+01:00,9.52768
2025-12-03T08:45:00+01:00,9.82944
2025-12-03T09:00:00+01:00,10.89376
2025-12-03T09:15:00+01:00,10.336
2025-12-03T09:30:00+01:00,10.42752
2025-12-03T09:45:00+01:00,9.857682
2025-12-03T10:00:00+01:00,10.226478
2025-12-03T10:15:00+01:00,5.3616
2025-12-03T10:30:00+01:00,4.9728
2025-12-03T10:45:00+01:00,8.592238
2025-12-03T11:00:00+01:00,9.424082
2025-12-03T11:15:00+01:00,9.32928
2025-12-03T11:30:00+01:00,9.94976
2025-12-03T11:45:00+01:00,10.99424
2025-12-03T12:00:00+01:00,11.05632
2025-12-03T12:15:00+01:00,9.21504
2025-12-03T12:30:00+01:00,10.41472
2025-12-03T12:45:00+01:00,10.39584
2025-12-03T13:00:00+01:00,10.37216
2025-12-03T13:15:00+01:00,9.751197
2025-12-03T13:30:00+01:00,9.174243
2025-12-03T13:45:00+01:00,10.40608
2025-12-03T14:00:00+01:00,8.067736
2025-12-03T14:15:00+01:00,10.109224
2025-12-03T14:30:00+01:00,10.3632
2025-12-03T14:45:00+01:00,9.79808
2025-12-03T15:00:00+01:00,10.3584
2025-12-03T15:15:00+01:00,10.12544
2025-12-03T15:30:00+01:00,10.22176
2025-12-03T15:45:00+01:00,9.7328
2025-12-03T16:00:00+01:00,10.39648
2025-12-03T16:15:00+01:00,7.73984
2025-12-03T16:30:00+01:00,10.71552
2025-12-03T16:45:00+01:00,10.27168
2025-12-03T17:00:00+01:00,10.76576
2025-12-03T17:15:00+01:00,10.4208
2025-12-03T17:30:00+01:00,10.4352
2025-12-03T17:45:00+01:00,10.64256
2025-12-03T18:00:00+01:00,9.78432
2025-12-03T18:15:00+01:00,10.4496
2025-12-03T18:30:00+01:00,10.57888
2025-12-03T18:45:00+01:00,6.27328
2025-12-03T19:00:00+01:00,6.4688
2025-12-03T19:15:00+01:00,9.416
2025-12-03T19:30:00+01:00,9.77536
2025-12-03T19:45:00+01:00,10.14912
2025-12-03T20:00:00+01:00,9.4544
2025-12-03T20:15:00+01:00,8.911993
2025-12-03T20:30:00+01:00,9.344647
2025-12-03T20:45:00+01:00,9.82016
2025-12-03T21:00:00+01:00,10.44608
2025-12-03T21:15:00+01:00,9.83936
2025-12-03T21:30:00+01:00,10.44
2025-12-03T21:45:00+01:00,10.3136
2025-12-03T22:00:00+01:00,6.64352
2025-12-03T22:15:00+01:00,7.86368
2025-12-03T22:30:00+01:00,9.821233
2025-12-03T22:45:00+01:00,10.538447
2025-12-03T23:00:00+01:00,9.94848
2025-12-03T23:15:00+01:00,10.58144
2025-12-03T23:30:00+01:00,10.40032
2025-12-03T23:45:00+01:00,9.30976
2025-12-04T00:00:00+01:00,9.87104
2025-12-04T00:15:00+01:00,9.872574
2025-12-04T00:30:00+01:00,10.029186
2025-12-04T00:45:00+01:00,9.81792
2025-12-04T01:00:00+01:00,10.12992
2025-12-04T01:15:00+01:00,9.9264
2025-12-04T01:30:00+01:00,10.22144
2025-12-04T01:45:00+01:00,9.20992
2025-12-04T02:00:00+01:00,9.36352
2025-12-04T02:15:00+01:00,5.275088
2025-12-04T02:30:00+01:00,5.077872
2025-12-04T02:45:00+01:00,8.70112
2025-12-04T03:00:00+01:00,9.8624
2025-12-04T03:15:00+01:00,9.4656
2025-12-04T03:30:00+01:00,9.63328
2025-12-04T03:45:00+01:00,9.29632
2025-12-04T04:00:00+01:00,10.0672
2025-12-04T04:15:00+01:00,9.94496
2025-12-04T04:30:00+01:00,8.983392
2025-12-04T04:45:00+01:00,9.940128
2025-12-04T05:00:00+01:00,9.56096
2025-12-04T05:15:00+01:00,10.42656
2025-12-04T05:30:00+01:00,10.49888
2025-12-04T05:45:00+01:00,9.12
2025-12-04T06:00:00+01:00,6.69312
2025-12-04T06:15:00+01:00,9.21056
2025-12-04T06:30:00+01:00,10.43872
2025-12-04T06:45:00+01:00,9.4448
2025-12-04T07:00:00+01:00,10.26112
2025-12-04T07:15:00+01:00,10.01312
2025-12-04T07:30:00+01:00,9.93792
2025-12-04T07:45:00+01:00,10.38976
2025-12-04T08:00:00+01:00,9.0528
2025-12-04T08:15:00+01:00,10.498268
2025-12-04T08:30:00+01:00,10.232612
2025-12-04T08:45:00+01:00,10.4688
2025-12-04T09:00:00+01:00,10.73248
2025-12-04T09:15:00+01:00,9.92064
2025-12-04T09:30:00+01:00,9.47552
2025-12-04T09:45:00+01:00,9.67136
2025-12-04T10:00:00+01:00,8.86144
2025-12-04T10:15:00+01:00,5.55424
2025-12-04T10:30:00+01:00,5.11584
2025-12-04T10:45:00+01:00,9.81152
2025-12-04T11:00:00+01:00,10.79072
2025-12-04T11:15:00+01:00,10.63424
2025-12-04T11:30:00+01:00,10.25024
2025-12-04T11:45:00+01:00,9.28736
2025-12-04T12:00:00+01:00,10.02208
2025-12-04T12:15:00+01:00,10.94912
2025-12-04T12:30:00+01:00,9.75232
2025-12-04T12:45:00+01:00,9.715446
2025-12-04T13:00:00+01:00,10.732874
2025-12-04T13:15:00+01:00,10.60608
2025-12-04T13:30:00+01:00,10.78624
2025-12-04T13:45:00+01:00,9.83104
2025-12-04T14:00:00+01:00,7.81536
2025-12-04T14:15:00+01:00,7.26496
2025-12-04T14:30:00+01:00,8.3984
2025-12-04T14:45:00+01:00,8.60512
2025-12-04T15:00:00+01:00,9.51616
2025-12-04T15:15:00+01:00,10.6544
2025-12-04T15:30:00+01:00,9.80832
2025-12-04T15:45:00+01:00,9.91456
2025-12-04T16:00:00+01:00,8.9264
2025-12-04T16:15:00+01:00,10.00608
2025-12-04T16:30:00+01:00,9.50464
2025-12-04T16:45:00+01:00,10.33376
2025-12-04T17:00:00+01:00,9.84384
2025-12-04T17:15:00+01:00,10.02496
2025-12-04T17:30:00+01:00,10.00704
2025-12-04T17:45:00+01:00,10.18496
2025-12-04T18:00:00+01:00,10.37664
2025-12-04T18:15:00+01:00,8.83872
2025-12-04T18:30:00+01:00,9.54688
2025-12-04T18:45:00+01:00,5.85536
2025-12-04T19:00:00+01:00,5.208
2025-12-04T19:15:00+01:00,8.84544
2025-12-04T19:30:00+01:00,9.84352
2025-12-04T19:45:00+01:00,9.45088
2025-12-04T20:00:00+01:00,9.35264
2025-12-04T20:15:00+01:00,8.9776
2025-12-04T20:30:00+01:00,9.81536
2025-12-04T20:45:00+01:00,10.30752
2025-12-04T21:00:00+01:00,10.40288
2025-12-04T21:15:00+01:00,10.39232
2025-12-04T21:30:00+01:00,10.50048
2025-12-04T21:45:00+01:00,10.58838
2025-12-04T22:00:00+01:00,6.00906
2025-12-04T22:15:00+01:00,6.67616
2025-12-04T22:30:00+01:00,8.18528
2025-12-04T22:45:00+01:00,7.809407
2025-12-04T23:00:00+01:00,7.758593
2025-12-04T23:15:00+01:00,7.71008
2025-12-04T23:30:00+01:00,7.48992
2025-12-04T23:45:00+01:00,7.76224
2025-12-05T00:00:00+01:00,8.20032
2025-12-05T00:15:00+01:00,8.22464
2025-12-05T00:30:00+01:00,8.061648
2025-12-05T00:45:00+01:00,7.748592
2025-12-05T01:00:00+01:00,8.30656
2025-12-05T01:15:00+01:00,7.9744
2025-12-05T01:30:00+01:00,8.272
2025-12-05T01:45:00+01:00,8.28352
2025-12-05T02:00:00+01:00,7.928
2025-12-05T02:15:00+01:00,5.7456
2025-12-05T02:30:00+01:00,5.204026
2025-12-05T02:45:00+01:00,5.739974
2025-12-05T03:00:00+01:00,7.78976
2025-12-05T03:15:00+01:00,7.64768
2025-12-05T03:30:00+01:00,7.8736
2025-12-05T03:45:00+01:00,8.55552
2025-12-05T04:00:00+01:00,8.34976
2025-12-05T04:15:00+01:00,8.56
2025-12-05T04:30:00+01:00,8.32
2025-12-05T04:45:00+01:00,8.097915
2025-12-05T05:00:00+01:00,8.533125
2025-12-05T05:15:00+01:00,7.7824
2025-12-05T05:30:00+01:00,8.4576
2025-12-05T05:45:00+01:00,8.42464
2025-12-05T06:00:00+01:00,7.44608
2025-12-05T06:15:00+01:00,9.07648
2025-12-05T06:30:00+01:00,9.44864
2025-12-05T06:45:00+01:00,10.216454
2025-12-05T07:00:00+01:00,9.556986
2025-12-05T07:15:00+01:00,10.3488
2025-12-05T07:30:00+01:00,10.0448
2025-12-05T07:45:00+01:00,9.6272
2025-12-05T08:00:00+01:00,10.7744
2025-12-05T08:15:00+01:00,10.74784
2025-12-05T08:30:00+01:00,10.31392
2025-12-05T08:45:00+01:00,10.0896
2025-12-05T09:00:00+01:00,9.49664
2025-12-05T09:15:00+01:00,8.50208
2025-12-05T09:30:00+01:00,10.7696
2025-12-05T09:45:00+01:00,10.47712
2025-12-05T10:00:00+01:00,10.4032
2025-12-05T10:15:00+01:00,6.3088
2025-12-05T10:30:00+01:00,5.59456
2025-12-05T10:45:00+01:00,9.05632
2025-12-05T11:00:00+01:00,9.853529
2025-12-05T11:15:00+01:00,10.293991
2025-12-05T11:30:00+01:00,10.50176
2025-12-05T11:45:00+01:00,10.96896
2025-12-05T12:00:00+01:00,10.53312
2025-12-05T12:15:00+01:00,10.79648
2025-12-05T12:30:00+01:00,10.3312
2025-12-05T12:45:00+01:00,10.39808
2025-12-05T13:00:00+01:00,9.92416
2025-12-05T13:15:00+01:00,10.40416
2025-12-05T13:30:00+01:00,10.22112
2025-12-05T13:45:00+01:00,10.6752
2025-12-05T14:00:00+01:00,7.248
2025-12-05T14:15:00+01:00,8.16768
2025-12-05T14:30:00+01:00,8.66592
2025-12-05T14:45:00+01:00,8.44544
2025-12-05T15:00:00+01:00,8.39552
2025-12-05T15:15:00+01:00,8.15552
2025-12-05T15:30:00+01:00,8.1392
2025-12-05T15:45:00+01:00,8.34624
2025-12-05T16:00:00+01:00,7.39872
2025-12-05T16:15:00+01:00,8.017808
2025-12-05T16:30:00+01:00,8.678192
2025-12-05T16:45:00+01:00,8.488
2025-12-05T17:00:00+01:00,7.67232
2025-12-05T17:15:00+01:00,8.64
2025-12-05T17:30:00+01:00,8.40448
2025-12-05T17:45:00+01:00,8.53728
2025-12-05T18:00:00+01:00,8.44768
2025-12-05T18:15:00+01:00,8.47872
2025-12-05T18:30:00+01:00,8.088
2025-12-05T18:45:00+01:00,5.69216
2025-12-05T19:00:00+01:00,5.71968
2025-12-05T19:15:00+01:00,8.02848
2025-12-05T19:30:00+01:00,8.72928
2025-12-05T19:45:00+01:00,8.661403
2025-12-05T20:00:00+01:00,8.732837
2025-12-05T20:15:00+01:00,8.00448
2025-12-05T20:30:00+01:00,7.95072
2025-12-05T20:45:00+01:00,7.84224
2025-12-05T21:00:00+01:00,7.98784
2025-12-05T21:15:00+01:00,8.38336
2025-12-05T21:30:00+01:00,8.67936
2025-12-05T21:45:00+01:00,6.89568
2025-12-05T22:00:00+01:00,5.581529
2025-12-05T22:15:00+01:00,5.005671
2025-12-05T22:30:00+01:00,4.51872
2025-12-05T22:45:00+01:00,3.95488
2025-12-05T23:00:00+01:00,3.85664
2025-12-05T23:15:00+01:00,3.34048
2025-12-05T23:30:00+01:00,3.85888
2025-12-05T23:45:00+01:00,3.7376
2025-12-06T00:00:00+01:00,3.55392
2025-12-06T00:15:00+01:00,3.67072
2025-12-06T00:30:00+01:00,3.65888
2025-12-06T00:45:00+01:00,3.61056
2025-12-06T01:00:00+01:00,3.77792
2025-12-06T01:15:00+01:00,3.48896
2025-12-06T01:30:00+01:00,3.82112
2025-12-06T01:45:00+01:00,3.86944
2025-12-06T02:00:00+01:00,3.39296
2025-12-06T02:15:00+01:00,3.81568
2025-12-06T02:30:00+01:00,3.81312
2025-12-06T02:45:00+01:00,3.34976
2025-12-06T03:00:00+01:00,3.85856
2025-12-06T03:15:00+01:00,3.8288
2025-12-06T03:30:00+01:00,3.5616
2025-12-06T03:45:00+01:00,3.7184
2025-12-06T04:00:00+01:00,3.59456
2025-12-06T04:15:00+01:00,3.722076
2025-12-06T04:30:00+01:00,3.835535
2025-12-06T04:45:00+01:00,3.295189
2025-12-06T05:00:00+01:00,3.90688
2025-12-06T05:15:00+01:00,3.728
2025-12-06T05:30:00+01:00,3.5776
2025-12-06T05:45:00+01:00,3.67712
2025-12-06T06:00:00+01:00,3.70688
2025-12-06T06:15:00+01:00,3.65408
2025-12-06T06:30:00+01:00,3.86272
2025-12-06T06:45:00+01:00,3.31744
2025-12-06T07:00:00+01:00,3.90912
2025-12-06T07:15:00+01:00,3.78528
2025-12-06T07:30:00+01:00,3.71488
2025-12-06T07:45:00+01:00,3.91776
2025-12-06T08:00:00+01:00,3.33344
2025-12-06T08:15:00+01:00,3.86816
2025-12-06T08:30:00+01:00,3.889991
2025-12-06T08:45:00+01:00,3.564089
2025-12-06T09:00:00+01:00,3.69792
2025-12-06T09:15:00+01:00,3.66784
2025-12-06T09:30:00+01:00,3.784
2025-12-06T09:45:00+01:00,3.85408
2025-12-06T10:00:00+01:00,3.43456
2025-12-06T10:15:00+01:00,3.81952
2025-12-06T10:30:00+01:00,3.6496
2025-12-06T10:45:00+01:00,3.81856
2025-12-06T11:00:00+01:00,3.88352
2025-12-06T11:15:00+01:00,3.37024
2025-12-06T11:30:00+01:00,3.88384
2025-12-06T11:45:00+01:00,3.6816
2025-12-06T12:00:00+01:00,3.69984
2025-12-06T12:15:00+01:00,3.92672
2025-12-06T12:30:00+01:00,3.4112
2025-12-06T12:45:00+01:00,3.92064
2025-12-06T13:00:00+01:00,3.71392
2025-12-06T13:15:00+01:00,3.65824
2025-12-06T13:30:00+01:00,3.84672
2025-12-06T13:45:00+01:00,3.34202
2025-12-06T14:00:00+01:00,3.9031
2025-12-06T14:15:00+01:00,3.66336
2025-12-06T14:30:00+01:00,3.70432
2025-12-06T14:45:00+01:00,3.87872
2025-12-06T15:00:00+01:00,3.43424
2025-12-06T15:15:00+01:00,3.8816
2025-12-06T15:30:00+01:00,3.72064
2025-12-06T15:45:00+01:00,3.68352
2025-12-06T16:00:00+01:00,3.917291
2025-12-06T16:15:00+01:00,3.324949
2025-12-06T16:30:00+01:00,3.87936
2025-12-06T16:45:00+01:00,3.72992
2025-12-06T17:00:00+01:00,3.64
2025-12-06T17:15:00+01:00,3.82368
2025-12-06T17:30:00+01:00,3.45024
2025-12-06T17:45:00+01:00,3.82944
2025-12-06T18:00:00+01:00,3.83328
2025-12-06T18:15:00+01:00,3.59104
2025-12-06T18:30:00+01:00,3.72992
2025-12-06T18:45:00+01:00,3.57632
2025-12-06T19:00:00+01:00,3.79744
2025-12-06T19:15:00+01:00,3.8288
2025-12-06T19:30:00+01:00,3.6048
2025-12-06T19:45:00+01:00,3.77792
2025-12-06T20:00:00+01:00,3.52832
2025-12-06T20:15:00+01:00,3.84006
2025-12-06T20:30:00+01:00,3.74874
2025-12-06T20:45:00+01:00,3.61952
2025-12-06T21:00:00+01:00,3.91296
2025-12-06T21:15:00+01:00,3.45696
2025-12-06T21:30:00+01:00,3.99584
2025-12-06T21:45:00+01:00,3.78016
2025-12-06T22:00:00+01:00,3.736
2025-12-06T22:15:00+01:00,3.8928
2025-12-06T22:30:00+01:00,3.43008
2025-12-06T22:45:00+01:00,3.792
2025-12-06T23:00:00+01:00,3.69312
2025-12-06T23:15:00+01:00,3.7472
2025-12-06T23:30:00+01:00,3.84032
2025-12-06T23:45:00+01:00,3.58624
2025-12-07T00:00:00+01:00,3.70688
2025-12-07T00:15:00+01:00,3.53984
2025-12-07T00:30:00+01:00,3.883572
2025-12-07T00:45:00+01:00,3.814988
2025-12-07T01:00:00+01:00,3.75904
2025-12-07T01:15:00+01:00,3.90848
2025-12-07T01:30:00+01:00,3.34752
2025-12-07T01:45:00+01:00,3.8768
2025-12-07T02:00:00+01:00,3.7616
2025-12-07T02:15:00+01:00,3.8592
2025-12-07T02:30:00+01:00,3.87456
2025-12-07T02:45:00+01:00,3.57728
2025-12-07T03:00:00+01:00,3.8352
2025-12-07T03:15:00+01:00,3.42528
2025-12-07T03:30:00+01:00,3.97536
2025-12-07T03:45:00+01:00,3.7664
2025-12-07T04:00:00+01:00,3.70848
2025-12-07T04:15:00+01:00,3.954091
2025-12-07T04:30:00+01:00,3.517589
2025-12-07T04:45:00+01:00,3.7712
2025-12-07T05:00:00+01:00,3.64512
2025-12-07T05:15:00+01:00,3.88416
2025-12-07T05:30:00+01:00,3.84128
2025-12-07T05:45:00+01:00,3.67264
2025-12-07T06:00:00+01:00,3.8672
2025-12-07T06:15:00+01:00,3.37696
2025-12-07T06:30:00+01:00,4.12384
2025-12-07T06:45:00+01:00,3.93792
2025-12-07T07:00:00+01:00,3.79072
2025-12-07T07:15:00+01:00,3.89952
2025-12-07T07:30:00+01:00,3.63232
2025-12-07T07:45:00+01:00,3.96992
2025-12-07T08:00:00+01:00,3.4528
2025-12-07T08:15:00+01:00,3.91136
2025-12-07T08:30:00+01:00,3.62688
2025-12-07T08:45:00+01:00,3.82406
2025-12-07T09:00:00+01:00,3.80154
2025-12-07T09:15:00+01:00,3.63296
2025-12-07T09:30:00+01:00,3.90848
2025-12-07T09:45:00+01:00,3.39552
2025-12-07T10:00:00+01:00,3.86528
2025-12-07T10:15:00+01:00,3.7344
2025-12-07T10:30:00+01:00,3.78368
2025-12-07T10:45:00+01:00,3.800372
2025-12-07T11:00:00+01:00,3.640268
2025-12-07T11:15:00+01:00,3.88544
2025-12-07T11:30:00+01:00,3.37248
2025-12-07T11:45:00+01:00,3.92288
2025-12-07T12:00:00+01:00,3.69312
2025-12-07T12:15:00+01:00,3.8384
2025-12-07T12:30:00+01:00,3.73888
2025-12-07T12:45:00+01:00,3.69472
2025-12-07T13:00:00+01:00,3.8768
2025-12-07T13:15:00+01:00,3.53792
2025-12-07T13:30:00+01:00,3.879203
2025-12-07T13:45:00+01:00,3.578077
2025-12-07T14:00:00+01:00,3.93664
2025-12-07T14:15:00+01:00,3.69088
2025-12-07T14:30:00+01:00,3.73536
2025-12-07T14:45:00+01:00,3.87008
2025-12-07T15:00:00+01:00,3.63904
